 V1   V2   V3   V4   V5   V6   V7   V8   V9   V10  V11  V12  V13  V14  V15  V16  V17  V18  V19  V20  V21  V22  V23  V24  V25  V26  V27  V28  V29  V30 V31  V32  V33  V34  V35  V36  V37  V38  V39  V40  V41  V42  V43  V44  V45  V46  V47  V48  V49  V50  V51  V52  V53  V54  V55  V56  V57  V58  V59  V60   V61  V62  V63  V64  V65  V66  V67  V68  V69  V70  V71  V72  V73  V74  V75  V76  V77  V78  V79  V80  V81  V82  V83  V84  V85  V86  V87  V88  V89  V90   V91  V92  V93  V94  V95  V96  V97  V98  V99  V100 V101 V102 V103 V104 V105 V106 V107 V108 V109 V110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 V125 V126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160
1085.8 88.9 0.66 9.9 7.3 0.88 -5.1 0.907 14 68 -3.6 750 2.1 1 -1 1 0 0 1178961.64 7903.21 0.4356 98.01 53.29 0.7744 26.01 0.822649 196 4624 12.96 562500 4.41 1280116548.7 702595.369 0.287496 970.299 389.017 0.681472 -132.651 0.746142643 2744 314432 -46.656 421875000 9.261 96527.62 716.628 10749.42 7926.34 955.504 -5537.58 984.8206 15201.2 73834.4 -3908.88 814350 2280.18 58.674 880.11 648.97 78.232 -453.39 80.6323 1244.6 6045.2 -320.04 66675 186.69 6.534 4.818 0.5808 -3.366 0.59862 9.24 44.88 -2.376 495 1.386 72.27 8.712 -50.49 8.9793 138.6 673.2 -35.64 7425 20.79 6.424 -37.23 6.6211 102.2 496.4 -26.28 5475 15.33 -4.488 0.79816 12.32 59.84 -3.168 660 1.848 -4.6257 -71.4 -346.8 18.36 -3825 -10.71 12.698 61.676 -3.2652 680.25 1.9047 952 -50.4 10500 29.4 -244.8 51000 142.8 -2700 -7.56 1575 -1085.8 -88.9 -0.66 -9.9 -7.3 -0.88 5.1 -0.907 -14 -68 3.6 -750 -2.1 -1 -1 0 0 14 68 -3.6 0 0 0 0 0 0 2.1 0 0 1 0 0 14 68 750 88.9 -22.27679612 -18.26026402
804.1 84.3 0.742 9.6 9.9 0.91 6.8 0.894 12 86 9.4 3000 9.6 0 -1 1 0 0 646576.81 7106.49 0.550564 92.16 98.01 0.8281 46.24 0.799236 144 7396 88.36 9000000 92.16 519912412.92 599077.107 0.408518488 884.736 970.299 0.753571 314.432 0.714516984 1728 636056 830.584 27000000000 884.736 67785.63 596.6422 7719.36 7960.59 731.731 5467.88 718.8654 9649.2 69152.6 7558.54 2412300 7719.36 62.5506 809.28 834.57 76.713 573.24 75.3642 1011.6 7249.8 792.42 252900 809.28 7.1232 7.3458 0.67522 5.0456 0.663348 8.904 63.812 6.9748 2226 7.1232 95.04 8.736 65.28 8.5824 115.2 825.6 90.24 28800 92.16 9.009 67.32 8.8506 118.8 851.4 93.06 29700 95.04 6.188 0.81354 10.92 78.26 8.554 2730 8.736 6.0792 81.6 584.8 63.92 20400 65.28 10.728 76.884 8.4036 2682 8.5824 1032 112.8 36000 115.2 808.4 258000 825.6 28200 90.24 28800 -804.1 -84.3 -0.742 -9.6 -9.9 -0.91 -6.8 -0.894 -12 -86 -9.4 -3000 -9.6 0 -1 0 0 12 86 9.4 0 0 0 0 0 0 9.6 0 0 0 0 0 0 0 0 0 -20.16250784 -17.1232176
1120.7 87.7 0.674 1.1 -9.6 0.91 8.4 0.853 15 46 22.2 1750 9.2 1 1 0 0 1 1255968.49 7691.29 0.454276 1.21 92.16 0.8281 70.56 0.727609 225 2116 492.84 3062500 84.64 1407563886.7 674526.133 0.306182024 1.331 -884.736 0.753571 592.704 0.620650477 3375 97336 10941.048 5359375000 778.688 98285.39 755.3518 1232.77 -10758.72 1019.837 9413.88 955.9571 16810.5 51552.2 24879.54 1961225 10310.44 59.1098 96.47 -841.92 79.807 736.68 74.8081 1315.5 4034.2 1946.94 153475 806.84 0.7414 -6.4704 0.61334 5.6616 0.574922 10.11 31.004 14.9628 1179.5 6.2008 -10.56 1.001 9.24 0.9383 16.5 50.6 24.42 1925 10.12 -8.736 -80.64 -8.1888 -144 -441.6 -213.12 -16800 -88.32 7.644 0.77623 13.65 41.86 20.202 1592.5 8.372 7.1652 126 386.4 186.48 14700 77.28 12.795 39.238 18.9366 1492.75 7.8476 690 333 26250 138 1021.2 80500 423.2 38850 204.24 16100 1120.7 87.7 0.674 1.1 -9.6 0.91 8.4 0.853 15 46 22.2 1750 9.2 1 0 0 1 0 0 0 0 0 0 15 46 22.2 0 0 9.2 0 0 1 15 46 1750 87.7 -20.42168086 -17.91446573
1065.6 88.4 0.865 7.9 7.5 0.92 -9.9 0.895 14 78 6.5 450 59.9 1 -1 0 0 1 1135503.36 7814.56 0.748225 62.41 56.25 0.8464 98.01 0.801025 196 6084 42.25 202500 3588.01 1209992380.4 690807.104 0.647214625 493.039 421.875 0.778688 -970.299 0.716917375 2744 474552 274.625 91125000 214921.799 94199.04 921.744 8418.24 7992 980.352 -10549.44 953.712 14918.4 83116.8 6926.4 479520 63829.44 76.466 698.36 663 81.328 -875.16 79.118 1237.6 6895.2 574.6 39780 5295.16 6.8335 6.4875 0.7958 -8.5635 0.774175 12.11 67.47 5.6225 389.25 51.8135 59.25 7.268 -78.21 7.0705 110.6 616.2 51.35 3555 473.21 6.9 -74.25 6.7125 105 585 48.75 3375 449.25 -9.108 0.8234 12.88 71.76 5.98 414 55.108 -8.8605 -138.6 -772.2 -64.35 -4455 -593.01 12.53 69.81 5.8175 402.75 53.6105 1092 91 6300 838.6 507 35100 4672.2 2925 389.35 26955 -1065.6 -88.4 -0.865 -7.9 -7.5 -0.92 9.9 -0.895 -14 -78 -6.5 -450 -59.9 -1 0 0 -1 0 0 0 0 0 0 14 78 6.5 0 0 59.9 0 0 1 14 78 450 88.4 -18.66581431 -15.78663596
871.8 2.3 0.669 7.4 -9.5 0.88 -9.4 0.867 14 25 15 3000 18.2 0 -1 0 1 0 760035.24 5.29 0.447561 54.76 90.25 0.7744 88.36 0.751689 196 625 225 9000000 331.24 662598722.23 12.167 0.299418309 405.224 -857.375 0.681472 -830.584 0.651714363 2744 15625 3375 27000000000 6028.568 2005.14 583.2342 6451.32 -8282.1 767.184 -8194.92 755.8506 12205.2 21795 13077 2615400 15866.76 1.5387 17.02 -21.85 2.024 -21.62 1.9941 32.2 57.5 34.5 6900 41.86 4.9506 -6.3555 0.58872 -6.2886 0.580023 9.366 16.725 10.035 2007 12.1758 -70.3 6.512 -69.56 6.4158 103.6 185 111 22200 134.68 -8.36 89.3 -8.2365 -133 -237.5 -142.5 -28500 -172.9 -8.272 0.76296 12.32 22 13.2 2640 16.016 -8.1498 -131.6 -235 -141 -28200 -171.08 12.138 21.675 13.005 2601 15.7794 350 210 42000 254.8 375 75000 455 45000 273 54600 -871.8 -2.3 -0.669 -7.4 9.5 -0.88 9.4 -0.867 -14 -25 -15 -3000 -18.2 0 0 -1 0 0 0 0 14 25 15 0 0 0 0 18.2 0 0 0 0 0 0 0 0 -20.36140437 -15.64621878
1150.2 76.4 0.796 2.4 -8.6 0.87 8.3 0.923 12 78 -4.3 450 51.1 1 -1 1 0 0 1322960.04 5836.96 0.633616 5.76 73.96 0.7569 68.89 0.851929 144 6084 18.49 202500 2611.21 1521668638 445943.744 0.504358336 13.824 -636.056 0.658503 571.787 0.786330467 1728 474552 -79.507 91125000 133432.831 87875.28 915.5592 2760.48 -9891.72 1000.674 9546.66 1061.6346 13802.4 89715.6 -4945.86 517590 58775.22 60.8144 183.36 -657.04 66.468 634.12 70.5172 916.8 5959.2 -328.52 34380 3904.04 1.9104 -6.8456 0.69252 6.6068 0.734708 9.552 62.088 -3.4228 358.2 40.6756 -20.64 2.088 19.92 2.2152 28.8 187.2 -10.32 1080 122.64 -7.482 -71.38 -7.9378 -103.2 -670.8 36.98 -3870 -439.46 7.221 0.80301 10.44 67.86 -3.741 391.5 44.457 7.6609 99.6 647.4 -35.69 3735 424.13 11.076 71.994 -3.9689 415.35 47.1653 936 -51.6 5400 613.2 -335.4 35100 3985.8 -1935 -219.73 22995 -1150.2 -76.4 -0.796 -2.4 8.6 -0.87 -8.3 -0.923 -12 -78 4.3 -450 -51.1 -1 -1 0 0 12 78 -4.3 0 0 0 0 0 0 51.1 0 0 1 0 0 12 78 450 76.4 -19.26861214 -15.80987593
1000.1 21.7 0.931 4.5 -7.6 0.94 5.8 0.863 13 24 27.5 3000 69 0 1 0 1 0 1000200.01 470.89 0.866761 20.25 57.76 0.8836 33.64 0.744769 169 576 756.25 9000000 4761 1000300030 10218.313 0.806954491 91.125 -438.976 0.830584 195.112 0.642735647 2197 13824 20796.875 27000000000 328509 21702.17 931.0931 4500.45 -7600.76 940.094 5800.58 863.0863 13001.3 24002.4 27502.75 3000300 69006.9 20.2027 97.65 -164.92 20.398 125.86 18.7271 282.1 520.8 596.75 65100 1497.3 4.1895 -7.0756 0.87514 5.3998 0.803453 12.103 22.344 25.6025 2793 64.239 -34.2 4.23 26.1 3.8835 58.5 108 123.75 13500 310.5 -7.144 -44.08 -6.5588 -98.8 -182.4 -209 -22800 -524.4 5.452 0.81122 12.22 22.56 25.85 2820 64.86 5.0054 75.4 139.2 159.5 17400 400.2 11.219 20.712 23.7325 2589 59.547 312 357.5 39000 897 660 72000 1656 82500 1897.5 207000 1000.1 21.7 0.931 4.5 -7.6 0.94 5.8 0.863 13 24 27.5 3000 69 0 0 1 0 0 0 0 13 24 27.5 0 0 0 0 69 0 0 0 0 0 0 0 0 -18.33266987 -15.64062001
857.2 9.5 0.775 9.7 -6.2 0.95 5.3 0.926 15 94 2 3000 7.8 0 -1 0 1 0 734791.84 90.25 0.600625 94.09 38.44 0.9025 28.09 0.857476 225 8836 4 9000000 60.84 629863565.25 857.375 0.465484375 912.673 -238.328 0.857375 148.877 0.794022776 3375 830584 8 27000000000 474.552 8143.4 664.33 8314.84 -5314.64 814.34 4543.16 793.7672 12858 80576.8 1714.4 2571600 6686.16 7.3625 92.15 -58.9 9.025 50.35 8.797 142.5 893 19 28500 74.1 7.5175 -4.805 0.73625 4.1075 0.71765 11.625 72.85 1.55 2325 6.045 -60.14 9.215 51.41 8.9822 145.5 911.8 19.4 29100 75.66 -5.89 -32.86 -5.7412 -93 -582.8 -12.4 -18600 -48.36 5.035 0.8797 14.25 89.3 1.9 2850 7.41 4.9078 79.5 498.2 10.6 15900 41.34 13.89 87.044 1.852 2778 7.2228 1410 30 45000 117 188 282000 733.2 6000 15.6 23400 -857.2 -9.5 -0.775 -9.7 6.2 -0.95 -5.3 -0.926 -15 -94 -2 -3000 -7.8 0 0 -1 0 0 0 0 15 94 2 0 0 0 0 7.8 0 0 0 0 0 0 0 0 -24.90316829 -17.6960349
808.4 4.8 0.946 1.6 -6.7 0.92 9.7 0.874 12 93 11.9 3000 19.4 1 -1 1 0 0 653510.56 23.04 0.894916 2.56 44.89 0.8464 94.09 0.763876 144 8649 141.61 9000000 376.36 528297936.7 110.592 0.846590536 4.096 -300.763 0.778688 912.673 0.667627624 1728 804357 1685.159 27000000000 7301.384 3880.32 764.7464 1293.44 -5416.28 743.728 7841.48 706.5416 9700.8 75181.2 9619.96 2425200 15682.96 4.5408 7.68 -32.16 4.416 46.56 4.1952 57.6 446.4 57.12 14400 93.12 1.5136 -6.3382 0.87032 9.1762 0.826804 11.352 87.978 11.2574 2838 18.3524 -10.72 1.472 15.52 1.3984 19.2 148.8 19.04 4800 31.04 -6.164 -64.99 -5.8558 -80.4 -623.1 -79.73 -20100 -129.98 8.924 0.80408 11.04 85.56 10.948 2760 17.848 8.4778 116.4 902.1 115.43 29100 188.18 10.488 81.282 10.4006 2622 16.9556 1116 142.8 36000 232.8 1106.7 279000 1804.2 35700 230.86 58200 -808.4 -4.8 -0.946 -1.6 6.7 -0.92 -9.7 -0.874 -12 -93 -11.9 -3000 -19.4 -1 -1 0 0 12 93 11.9 0 0 0 0 0 0 19.4 0 0 1 0 0 12 93 3000 4.8 -19.20616254 -17.17652615
1140.5 79 0.936 3 -9.4 0.86 8.6 0.913 15 50 34.4 750 12.1 1 1 1 0 0 1300740.25 6241 0.876096 9 88.36 0.7396 73.96 0.833569 225 2500 1183.36 562500 146.41 1483494255.1 493039 0.820025856 27 -830.584 0.636056 636.056 0.761048497 3375 125000 40707.584 421875000 1771.561 90099.5 1067.508 3421.5 -10720.7 980.83 9808.3 1041.2765 17107.5 57025 39233.2 855375 13800.05 73.944 237 -742.6 67.94 679.4 72.127 1185 3950 2717.6 59250 955.9 2.808 -8.7984 0.80496 8.0496 0.854568 14.04 46.8 32.1984 702 11.3256 -28.2 2.58 25.8 2.739 45 150 103.2 2250 36.3 -8.084 -80.84 -8.5822 -141 -470 -323.36 -7050 -113.74 7.396 0.78518 12.9 43 29.584 645 10.406 7.8518 129 430 295.84 6450 104.06 13.695 45.65 31.4072 684.75 11.0473 750 516 11250 181.5 1720 37500 605 25800 416.24 9075 1140.5 79 0.936 3 -9.4 0.86 8.6 0.913 15 50 34.4 750 12.1 1 1 0 0 15 50 34.4 0 0 0 0 0 0 12.1 0 0 1 0 0 15 50 750 79 -18.83771249 -19.64519645
1056.4 24.5 0.733 0.2 -9.1 0.9 -7.8 0.906 15 72 24.1 3000 69.7 0 1 1 0 0 1115980.96 600.25 0.537289 0.04 82.81 0.81 60.84 0.820836 225 5184 580.81 9000000 4858.09 1178922286.1 14706.125 0.393832837 0.008 -753.571 0.729 -474.552 0.743677416 3375 373248 13997.521 27000000000 338608.873 25881.8 774.3412 211.28 -9613.24 950.76 -8239.92 957.0984 15846 76060.8 25459.24 3169200 73631.08 17.9585 4.9 -222.95 22.05 -191.1 22.197 367.5 1764 590.45 73500 1707.65 0.1466 -6.6703 0.6597 -5.7174 0.664098 10.995 52.776 17.6653 2199 51.0901 -1.82 0.18 -1.56 0.1812 3 14.4 4.82 600 13.94 -8.19 70.98 -8.2446 -136.5 -655.2 -219.31 -27300 -634.27 -7.02 0.8154 13.5 64.8 21.69 2700 62.73 -7.0668 -117 -561.6 -187.98 -23400 -543.66 13.59 65.232 21.8346 2718 63.1482 1080 361.5 45000 1045.5 1735.2 216000 5018.4 72300 1679.77 209100 1056.4 24.5 0.733 0.2 -9.1 0.9 -7.8 0.906 15 72 24.1 3000 69.7 0 1 0 0 15 72 24.1 0 0 0 0 0 0 69.7 0 0 0 0 0 0 0 0 0 -19.39301287 -19.01525036
1127.3 12.6 0.674 0.6 9.5 0.9 7.4 0.887 14 78 13.6 450 24.2 1 -1 0 1 0 1270805.29 158.76 0.454276 0.36 90.25 0.81 54.76 0.786769 196 6084 184.96 202500 585.64 1432578803.4 2000.376 0.306182024 0.216 857.375 0.729 405.224 0.697864103 2744 474552 2515.456 91125000 14172.488 14203.98 759.8002 676.38 10709.35 1014.57 8342.02 999.9151 15782.2 87929.4 15331.28 507285 27280.66 8.4924 7.56 119.7 11.34 93.24 11.1762 176.4 982.8 171.36 5670 304.92 0.4044 6.403 0.6066 4.9876 0.597838 9.436 52.572 9.1664 303.3 16.3108 5.7 0.54 4.44 0.5322 8.4 46.8 8.16 270 14.52 8.55 70.3 8.4265 133 741 129.2 4275 229.9 6.66 0.7983 12.6 70.2 12.24 405 21.78 6.5638 103.6 577.2 100.64 3330 179.08 12.418 69.186 12.0632 399.15 21.4654 1092 190.4 6300 338.8 1060.8 35100 1887.6 6120 329.12 10890 -1127.3 -12.6 -0.674 -0.6 -9.5 -0.9 -7.4 -0.887 -14 -78 -13.6 -450 -24.2 -1 0 -1 0 0 0 0 14 78 13.6 0 0 0 0 24.2 0 0 1 0 14 78 450 12.6 -20.70052635 -17.78304627
911.5 17.5 0.896 9.5 8.3 0.88 -3.9 0.89 13 41 31.3 800 69.8 1 1 0 1 0 830832.25 306.25 0.802816 90.25 68.89 0.7744 15.21 0.7921 169 1681 979.69 640000 4872.04 757303595.88 5359.375 0.719323136 857.375 571.787 0.681472 -59.319 0.704969 2197 68921 30664.297 512000000 340068.392 15951.25 816.704 8659.25 7565.45 802.12 -3554.85 811.235 11849.5 37371.5 28529.95 729200 63622.7 15.68 166.25 145.25 15.4 -68.25 15.575 227.5 717.5 547.75 14000 1221.5 8.512 7.4368 0.78848 -3.4944 0.79744 11.648 36.736 28.0448 716.8 62.5408 78.85 8.36 -37.05 8.455 123.5 389.5 297.35 7600 663.1 7.304 -32.37 7.387 107.9 340.3 259.79 6640 579.34 -3.432 0.7832 11.44 36.08 27.544 704 61.424 -3.471 -50.7 -159.9 -122.07 -3120 -272.22 11.57 36.49 27.857 712 62.122 533 406.9 10400 907.4 1283.3 32800 2861.8 25040 2184.74 55840 911.5 17.5 0.896 9.5 8.3 0.88 -3.9 0.89 13 41 31.3 800 69.8 1 0 1 0 0 0 0 13 41 31.3 0 0 0 0 69.8 0 0 1 0 13 41 800 17.5 -18.24002724 -17.1676321
1179.6 61.1 0.658 8.6 1.2 0.94 -9.9 0.874 15 62 1.8 800 60.5 1 -1 1 0 0 1391456.16 3733.21 0.432964 73.96 1.44 0.8836 98.01 0.763876 225 3844 3.24 640000 3660.25 1641361686.3 228099.131 0.284890312 636.056 1.728 0.830584 -970.299 0.667627624 3375 238328 5.832 512000000 221445.125 72073.56 776.1768 10144.56 1415.52 1108.824 -11678.04 1030.9704 17694 73135.2 2123.28 943680 71365.8 40.2038 525.46 73.32 57.434 -604.89 53.4014 916.5 3788.2 109.98 48880 3696.55 5.6588 0.7896 0.61852 -6.5142 0.575092 9.87 40.796 1.1844 526.4 39.809 10.32 8.084 -85.14 7.5164 129 533.2 15.48 6880 520.3 1.128 -11.88 1.0488 18 74.4 2.16 960 72.6 -9.306 0.82156 14.1 58.28 1.692 752 56.87 -8.6526 -148.5 -613.8 -17.82 -7920 -598.95 13.11 54.188 1.5732 699.2 52.877 930 27 12000 907.5 111.6 49600 3751 1440 108.9 48400 -1179.6 -61.1 -0.658 -8.6 -1.2 -0.94 9.9 -0.874 -15 -62 -1.8 -800 -60.5 -1 -1 0 0 15 62 1.8 0 0 0 0 0 0 60.5 0 0 1 0 0 15 62 800 61.1 -19.12975408 -15.82916436
1145.7 86.9 0.794 9.8 -8 0.86 -4.2 0.858 13 86 -4.3 3000 1.8 0 -1 1 0 0 1312628.49 7551.61 0.630436 96.04 64 0.7396 17.64 0.736164 169 7396 18.49 9000000 3.24 1503878461 656234.909 0.500566184 941.192 -512 0.636056 -74.088 0.631628712 2197 636056 -79.507 27000000000 5.832 99561.33 909.6858 11227.86 -9165.6 985.302 -4811.94 983.0106 14894.1 98530.2 -4926.51 3437100 2062.26 68.9986 851.62 -695.2 74.734 -364.98 74.5602 1129.7 7473.4 -373.67 260700 156.42 7.7812 -6.352 0.68284 -3.3348 0.681252 10.322 68.284 -3.4142 2382 1.4292 -78.4 8.428 -41.16 8.4084 127.4 842.8 -42.14 29400 17.64 -6.88 33.6 -6.864 -104 -688 34.4 -24000 -14.4 -3.612 0.73788 11.18 73.96 -3.698 2580 1.548 -3.6036 -54.6 -361.2 18.06 -12600 -7.56 11.154 73.788 -3.6894 2574 1.5444 1118 -55.9 39000 23.4 -369.8 258000 154.8 -12900 -7.74 5400 -1145.7 -86.9 -0.794 -9.8 8 -0.86 4.2 -0.858 -13 -86 4.3 -3000 -1.8 0 -1 0 0 13 86 -4.3 0 0 0 0 0 0 1.8 0 0 0 0 0 0 0 0 0 -23.67287817 -18.69643425
1074.2 10 0.875 7.9 9.5 0.95 -10 0.899 13 68 6.2 750 7 1 -1 0 0 1 1153905.64 100 0.765625 62.41 90.25 0.9025 100 0.808201 169 4624 38.44 562500 49 1239525438.5 1000 0.669921875 493.039 857.375 0.857375 -1000 0.726572699 2197 314432 238.328 421875000 343 10742 939.925 8486.18 10204.9 1020.49 -10742 965.7058 13964.6 73045.6 6660.04 805650 7519.4 8.75 79 95 9.5 -100 8.99 130 680 62 7500 70 6.9125 8.3125 0.83125 -8.75 0.786625 11.375 59.5 5.425 656.25 6.125 75.05 7.505 -79 7.1021 102.7 537.2 48.98 5925 55.3 9.025 -95 8.5405 123.5 646 58.9 7125 66.5 -9.5 0.85405 12.35 64.6 5.89 712.5 6.65 -8.99 -130 -680 -62 -7500 -70 11.687 61.132 5.5738 674.25 6.293 884 80.6 9750 91 421.6 51000 476 4650 43.4 5250 -1074.2 -10 -0.875 -7.9 -9.5 -0.95 10 -0.899 -13 -68 -6.2 -750 -7 -1 0 0 -1 0 0 0 0 0 0 13 68 6.2 0 0 7 0 0 1 13 68 750 10 -19.88601831 -16.34349174
1104 85.1 0.659 7.6 8.8 0.87 6.3 0.856 15 36 20.4 3000 60 0 1 0 0 1 1218816 7242.01 0.434281 57.76 77.44 0.7569 39.69 0.732736 225 1296 416.16 9000000 3600 1345572864 616295.051 0.286191179 438.976 681.472 0.658503 250.047 0.627222016 3375 46656 8489.664 27000000000 216000 93950.4 727.536 8390.4 9715.2 960.48 6955.2 945.024 16560 39744 22521.6 3312000 66240 56.0809 646.76 748.88 74.037 536.13 72.8456 1276.5 3063.6 1736.04 255300 5106 5.0084 5.7992 0.57333 4.1517 0.564104 9.885 23.724 13.4436 1977 39.54 66.88 6.612 47.88 6.5056 114 273.6 155.04 22800 456 7.656 55.44 7.5328 132 316.8 179.52 26400 528 5.481 0.74472 13.05 31.32 17.748 2610 52.2 5.3928 94.5 226.8 128.52 18900 378 12.84 30.816 17.4624 2568 51.36 540 306 45000 900 734.4 108000 2160 61200 1224 180000 1104 85.1 0.659 7.6 8.8 0.87 6.3 0.856 15 36 20.4 3000 60 0 0 0 1 0 0 0 0 0 0 15 36 20.4 0 0 60 0 0 0 0 0 0 0 -19.1559007 -16.29542967
1098.1 6.4 0.946 1.4 7.2 0.89 9.9 0.926 15 99 3.2 1250 4.4 1 -1 0 0 1 1205823.61 40.96 0.894916 1.96 51.84 0.7921 98.01 0.857476 225 9801 10.24 1562500 19.36 1324114906.1 262.144 0.846590536 2.744 373.248 0.704969 970.299 0.794022776 3375 970299 32.768 1953125000 85.184 7027.84 1038.8026 1537.34 7906.32 977.309 10871.19 1016.8406 16471.5 108711.9 3513.92 1372625 4831.64 6.0544 8.96 46.08 5.696 63.36 5.9264 96 633.6 20.48 8000 28.16 1.3244 6.8112 0.84194 9.3654 0.875996 14.19 93.654 3.0272 1182.5 4.1624 10.08 1.246 13.86 1.2964 21 138.6 4.48 1750 6.16 6.408 71.28 6.6672 108 712.8 23.04 9000 31.68 8.811 0.82414 13.35 88.11 2.848 1112.5 3.916 9.1674 148.5 980.1 31.68 12375 43.56 13.89 91.674 2.9632 1157.5 4.0744 1485 48 18750 66 316.8 123750 435.6 4000 14.08 5500 -1098.1 -6.4 -0.946 -1.4 -7.2 -0.89 -9.9 -0.926 -15 -99 -3.2 -1250 -4.4 -1 0 0 -1 0 0 0 0 0 0 15 99 3.2 0 0 4.4 0 0 1 15 99 1250 6.4 -21.16006683 -17.57653069
826.8 74.2 0.764 9.3 -2.8 0.85 -6.6 0.925 13 93 2.8 1250 1.1 1 -1 0 1 0 683598.24 5505.64 0.583696 86.49 7.84 0.7225 43.56 0.855625 169 8649 7.84 1562500 1.21 565199024.83 408518.488 0.445943744 804.357 -21.952 0.614125 -287.496 0.791453125 2197 804357 21.952 1953125000 1.331 61348.56 631.6752 7689.24 -2315.04 702.78 -5456.88 764.79 10748.4 76892.4 2315.04 1033500 909.48 56.6888 690.06 -207.76 63.07 -489.72 68.635 964.6 6900.6 207.76 92750 81.62 7.1052 -2.1392 0.6494 -5.0424 0.7067 9.932 71.052 2.1392 955 0.8404 -26.04 7.905 -61.38 8.6025 120.9 864.9 26.04 11625 10.23 -2.38 18.48 -2.59 -36.4 -260.4 -7.84 -3500 -3.08 -5.61 0.78625 11.05 79.05 2.38 1062.5 0.935 -6.105 -85.8 -613.8 -18.48 -8250 -7.26 12.025 86.025 2.59 1156.25 1.0175 1209 36.4 16250 14.3 260.4 116250 102.3 3500 3.08 1375 -826.8 -74.2 -0.764 -9.3 2.8 -0.85 6.6 -0.925 -13 -93 -2.8 -1250 -1.1 -1 0 -1 0 0 0 0 13 93 2.8 0 0 0 0 1.1 0 0 1 0 13 93 1250 74.2 -38.2113678 -29.17889367
875.8 82.5 0.661 0.2 -0.9 0.94 7.2 0.915 15 53 28.8 3000 69.9 0 1 0 1 0 767025.64 6806.25 0.436921 0.04 0.81 0.8836 51.84 0.837225 225 2809 829.44 9000000 4886.01 671761055.51 561515.625 0.288804781 0.008 -0.729 0.830584 373.248 0.766060875 3375 148877 23887.872 27000000000 341532.099 72253.5 578.9038 175.16 -788.22 823.252 6305.76 801.357 13137 46417.4 25223.04 2627400 61218.42 54.5325 16.5 -74.25 77.55 594 75.4875 1237.5 4372.5 2376 247500 5766.75 0.1322 -0.5949 0.62134 4.7592 0.604815 9.915 35.033 19.0368 1983 46.2039 -0.18 0.188 1.44 0.183 3 10.6 5.76 600 13.98 -0.846 -6.48 -0.8235 -13.5 -47.7 -25.92 -2700 -62.91 6.768 0.8601 14.1 49.82 27.072 2820 65.706 6.588 108 381.6 207.36 21600 503.28 13.725 48.495 26.352 2745 63.9585 795 432 45000 1048.5 1526.4 159000 3704.7 86400 2013.12 209700 875.8 82.5 0.661 0.2 -0.9 0.94 7.2 0.915 15 53 28.8 3000 69.9 0 0 1 0 0 0 0 15 53 28.8 0 0 0 0 69.9 0 0 0 0 0 0 0 0 -19.94669705 -19.14099359
1092.6 45.6 0.68 9.9 -9.1 0.88 8.3 0.852 12 46 26.9 425 44.2 1 1 1 0 0 1193774.76 2079.36 0.4624 98.01 82.81 0.7744 68.89 0.725904 144 2116 723.61 180625 1953.64 1304318302.8 94818.816 0.314432 970.299 -753.571 0.681472 571.787 0.618470208 1728 97336 19465.109 76765625 86350.888 49822.56 742.968 10816.74 -9942.66 961.488 9068.58 930.8952 13111.2 50259.6 29390.94 464355 48292.92 31.008 451.44 -414.96 40.128 378.48 38.8512 547.2 2097.6 1226.64 19380 2015.52 6.732 -6.188 0.5984 5.644 0.57936 8.16 31.28 18.292 289 30.056 -90.09 8.712 82.17 8.4348 118.8 455.4 266.31 4207.5 437.58 -8.008 -75.53 -7.7532 -109.2 -418.6 -244.79 -3867.5 -402.22 7.304 0.74976 10.56 40.48 23.672 374 38.896 7.0716 99.6 381.8 223.27 3527.5 366.86 10.224 39.192 22.9188 362.1 37.6584 552 322.8 5100 530.4 1237.4 19550 2033.2 11432.5 1188.98 18785 1092.6 45.6 0.68 9.9 -9.1 0.88 8.3 0.852 12 46 26.9 425 44.2 1 1 0 0 12 46 26.9 0 0 0 0 0 0 44.2 0 0 1 0 0 12 46 425 45.6 -18.8563989 -17.46555399
